symbol,exchange,yahoo_ticker,company_name,aliases,sector,isin,scrip_code,source
COROENGG,BSE,533167.BO,Coromandel Engineering Company,COROENGG|Coromandel Engineering Company,,INE312J01012,533167,IIFL_SCRIPMASTER
COROMANDEL,BSE,506395.BO,Coromandel International,COROMANDEL|Coromandel International|Coromandel International Limited,,INE169A01031,506395,IIFL_SCRIPMASTER
CORONA,BSE,544644.BO,Corona Remedies,CORONA|Corona Remedies|Corona Remedies Limited,,INE02ZQ01018,544644,IIFL_SCRIPMASTER
CMBL,BSE,540199.BO,Corporate Merchant Bankers Lim,CMBL|Corporate Merchant Bankers Lim,,INE850R01014,540199,IIFL_SCRIPMASTER
COSCO,BSE,530545.BO,Cosco (India),COSCO|Cosco (India)|Cosco (India) Limited,,INE949B01018,530545,IIFL_SCRIPMASTER
COSMICCRF,BSE,543928.BO,Cosmic Crf,COSMICCRF|Cosmic Crf|Cosmic Crf Limited,,INE0ORA01015,543928,IIFL_SCRIPMASTER
COSMOFE,BSE,523100.BO,Cosmo Ferrites,COSMOFE|Cosmo Ferrites|Cosmo Ferrites Limited,,INE124B01018,523100,IIFL_SCRIPMASTER
COSMOFIRST,BSE,508814.BO,Cosmo First,COSMOFIRST|Cosmo First|Cosmo First Limited,,INE757A01017,508814,IIFL_SCRIPMASTER
COSPOWER,BSE,543172.BO,Cospower Engineering,COSPOWER|Cospower Engineering|Cospower Engineering Limited,,INE0CQB01010,543172,IIFL_SCRIPMASTER
COSYN,BSE,538922.BO,Cosyn,COSYN|Cosyn|Cosyn Limited,,INE029B01019,538922,IIFL_SCRIPMASTER
CCHHL,BSE,526550.BO,Country Club Hospitality and H,CCHHL|Country Club Hospitality and H,,INE652F01027,526550,IIFL_SCRIPMASTER
COUNCODOS,BSE,531624.BO,Country Condos,COUNCODOS|Country Condos|Country Condos Limited,,INE695B01025,531624,IIFL_SCRIPMASTER
CRAFTSMAN,BSE,543276.BO,Craftsman Automation,CRAFTSMAN|Craftsman Automation|Craftsman Automation Limited,,INE00LO01017,543276,IIFL_SCRIPMASTER
CRANEINFRA,BSE,538770.BO,Crane Infrastructure,CRANEINFRA|Crane Infrastructure|Crane Infrastructure Limited,,INE176L01017,538770,IIFL_SCRIPMASTER
CRANEX,BSE,522001.BO,Cranex,CRANEX|Cranex|Cranex Limited,,INE608B01010,522001,IIFL_SCRIPMASTER
CRAVATEX,BSE,509472.BO,Cravatex,CRAVATEX|Cravatex|Cravatex Limited,,INE145E01017,509472,IIFL_SCRIPMASTER
CRAYONS,BSE,210375.BO,Crayons Advertising,CRAYONS|Crayons Advertising|Crayons Advertising Limited,,INE0OFK01019,210375,IIFL_SCRIPMASTER
CREATIVE,BSE,539527.BO,Creative Castings,CREATIVE|Creative Castings|Creative Castings Limited,,INE146E01015,539527,IIFL_SCRIPMASTER
CREATIVEYE,BSE,532392.BO,Creative Eye,CREATIVEYE|Creative Eye|Creative Eye Limited,,INE230B01021,532392,IIFL_SCRIPMASTER
CGRAPHICS,BSE,211498.BO,Creative Graphics S Ind L,CGRAPHICS|Creative Graphics S Ind L,,INE0R7401011,211498,IIFL_SCRIPMASTER
CNL,BSE,544631.BO,Creative Newtech,CNL|Creative Newtech|Creative Newtech Limited,,INE985W01018,544631,IIFL_SCRIPMASTER
CREATIVE,BSE,200415.BO,Creative Newtech,CREATIVE|Creative Newtech|Creative Newtech Limited,,INE985W01018,200415,IIFL_SCRIPMASTER
CGFL,BSE,539598.BO,Credent Global Finance,CGFL|Credent Global Finance|Credent Global Finance Limited,,INE727C01024,539598,IIFL_SCRIPMASTER
CREDITACC,BSE,541770.BO,Creditaccess Grameen,CREDITACC|Creditaccess Grameen|Creditaccess Grameen Limited,,INE741K01010,541770,IIFL_SCRIPMASTER
MUFTI,BSE,544058.BO,Credo Brands Marketing,Credo Brands Marketing|Credo Brands Marketing Limited|MUFTI,,INE220Q01020,544058,IIFL_SCRIPMASTER
CRESCENTIS,BSE,511571.BO,Crescentis Capital,CRESCENTIS|Crescentis Capital|Crescentis Capital Limited,,INE754C01010,511571,IIFL_SCRIPMASTER
CRSL,BSE,512379.BO,Cressanda Railway Solutions Li,CRSL|Cressanda Railway Solutions Li,,INE716D01033,512379,IIFL_SCRIPMASTER
CREST,BSE,511413.BO,Crest,CREST|Crest,,INE559D01011,511413,IIFL_SCRIPMASTER
CRSTCHM,BSE,526269.BO,Crestchem,CRSTCHM|Crestchem|Crestchem Limited,,INE293N01016,526269,IIFL_SCRIPMASTER
CRISIL,BSE,500092.BO,Crisil,CRISIL|Crisil|Crisil Limited,,INE007A01025,500092,IIFL_SCRIPMASTER
CRIZAC,BSE,544439.BO,Crizac,CRIZAC|Crizac|Crizac Limited,,INE0S4R01014,544439,IIFL_SCRIPMASTER
CROISSANCE,BSE,531909.BO,Croissance,CROISSANCE|Croissance|Croissance Limited,,INE587J01027,531909,IIFL_SCRIPMASTER
CROMPTON,BSE,539876.BO,Crompton Greaves Consumer Elec,CROMPTON|Crompton Greaves Consumer Elec,,INE299U01018,539876,IIFL_SCRIPMASTER
CLSL,BSE,210567.BO,Crop Life Science,CLSL|Crop Life Science|Crop Life Science Limited,,INE00NH01017,210567,IIFL_SCRIPMASTER
CROPSTER,BSE,523105.BO,Cropster Agro,CROPSTER|Cropster Agro|Cropster Agro Limited,,INE293E01031,523105,IIFL_SCRIPMASTER
CROWN,BSE,200540.BO,Crown Lifters,CROWN|Crown Lifters|Crown Lifters Limited,,INE491V01019,200540,IIFL_SCRIPMASTER
CRYOGENIC,BSE,544440.BO,Cryogenic Ogs,CRYOGENIC|Cryogenic Ogs|Cryogenic Ogs Limited,,INE0TL001013,544440,IIFL_SCRIPMASTER
CSBBANK,BSE,542867.BO,Csb Bank,CSBBANK|Csb Bank|Csb Bank Limited,,INE679A01013,542867,IIFL_SCRIPMASTER
CSLFINANCE,BSE,530067.BO,Csl Finance,CSLFINANCE|Csl Finance|Csl Finance Limited,,INE718F01018,530067,IIFL_SCRIPMASTER
CUBEINVIT,BSE,543899.BO,Cube Highways Trust,CUBEINVIT|Cube Highways Trust,,INE0NR623014,543899,IIFL_SCRIPMASTER
CUBEXTUB,BSE,526027.BO,Cubex Tubings,CUBEXTUB|Cubex Tubings|Cubex Tubings Limited,,INE144D01012,526027,IIFL_SCRIPMASTER
CUMMINSIND,BSE,500480.BO,Cummins India,CUMMINSIND|Cummins India|Cummins India Limited,,INE298A01020,500480,IIFL_SCRIPMASTER
CUPID,BSE,530843.BO,Cupid,CUPID|Cupid|Cupid Limited,,INE509F01029,530843,IIFL_SCRIPMASTER
CURIS,BSE,215295.BO,Curis Lifesciences,CURIS|Curis Lifesciences|Curis Lifesciences Limited,,INE1BZN01016,215295,IIFL_SCRIPMASTER
CURRENT,BSE,213704.BO,Current Infraprojects,CURRENT|Current Infraprojects|Current Infraprojects Limited,,INE1CRQ01014,213704,IIFL_SCRIPMASTER
CWD,BSE,543378.BO,Cwd,CWD|Cwd|Cwd Limited,,INE0H8H01019,543378,IIFL_SCRIPMASTER
CYBELEIND,BSE,531472.BO,Cybele Industries,CYBELEIND|Cybele Industries|Cybele Industries Limited,,INE183D01010,531472,IIFL_SCRIPMASTER
CMRSL,BSE,209170.BO,Cyber Media Res & Ser,CMRSL|Cyber Media Res & Ser|Cyber Media Res & Ser Limited,,INE075Z01011,209170,IIFL_SCRIPMASTER
CYBERTECH,BSE,532173.BO,Cybertech Systems and Software,CYBERTECH|Cybertech Systems and Software,,INE214A01019,532173,IIFL_SCRIPMASTER
CYIENT,BSE,532175.BO,Cyient,CYIENT|Cyient|Cyient Limited,,INE136B01020,532175,IIFL_SCRIPMASTER
CYIENTDLM,BSE,543933.BO,Cyient Dlm,CYIENTDLM|Cyient Dlm|Cyient Dlm Limited,,INE055S01018,543933,IIFL_SCRIPMASTER
DBCORP,BSE,533151.BO,D B Corp,D B Corp|D B Corp Limited|DBCORP,,INE950I01011,533151,IIFL_SCRIPMASTER
DKEGL,BSE,208318.BO,D K Enterprises Global L,D K Enterprises Global L|DKEGL,,INE0GN101014,208318,IIFL_SCRIPMASTER
DPABHUSHAN,BSE,544161.BO,D P Abhushan,D P Abhushan|D P Abhushan Limited|DPABHUSHAN,,INE266Y01019,544161,IIFL_SCRIPMASTER
DLINKINDIA,BSE,533146.BO,D-Link (India),D-Link (India)|D-Link (India) Limited|DLINKINDIA,,INE250K01012,533146,IIFL_SCRIPMASTER
DPWIRES,BSE,543962.BO,D.P. Wires,D.P. Wires|D.P. Wires Limited|DPWIRES,,INE864X01013,543962,IIFL_SCRIPMASTER
DABUR,BSE,500096.BO,Dabur India,DABUR|Dabur India|Dabur India Limited,,INE016A01026,500096,IIFL_SCRIPMASTER
DAICHI,BSE,526821.BO,Dai-Ichi Karkaria,DAICHI|Dai-Ichi Karkaria|Dai-Ichi Karkaria Limited,,INE928C01010,526821,IIFL_SCRIPMASTER
DAIKAFFI,BSE,530825.BO,Daikaffil Chemicals India,DAIKAFFI|Daikaffil Chemicals India|Daikaffil Chemicals India Limited,,INE789B01018,530825,IIFL_SCRIPMASTER
DALBHARAT,BSE,542216.BO,Dalmia Bharat,DALBHARAT|Dalmia Bharat|Dalmia Bharat Limited,,INE00R701025,542216,IIFL_SCRIPMASTER
DALMIASUG,BSE,500097.BO,Dalmia Bharat Sugar and Indust,DALMIASUG|Dalmia Bharat Sugar and Indust,,INE495A01022,500097,IIFL_SCRIPMASTER
DIDL,BSE,539900.BO,Dalmia Industrial Development,DIDL|Dalmia Industrial Development,,INE642P01019,539900,IIFL_SCRIPMASTER
DAMCAPITAL,BSE,544316.BO,Dam Capital Advisors,DAMCAPITAL|Dam Capital Advisors|Dam Capital Advisors Limited,,INE284H01025,544316,IIFL_SCRIPMASTER
DAMODARIND,BSE,521220.BO,Damodar Industries,DAMODARIND|Damodar Industries|Damodar Industries Limited,,INE497D01022,521220,IIFL_SCRIPMASTER
DANGEE,BSE,209079.BO,Dangee Dums,DANGEE|Dangee Dums|Dangee Dums Limited,,INE688Y01022,209079,IIFL_SCRIPMASTER
DANISH,BSE,212136.BO,Danish Power,DANISH|Danish Power|Danish Power Limited,,INE0YU901016,212136,IIFL_SCRIPMASTER
DANLAW,BSE,532329.BO,Danlaw Technologies India,DANLAW|Danlaw Technologies India|Danlaw Technologies India Limited,,INE310B01013,532329,IIFL_SCRIPMASTER
DANUBE,BSE,540361.BO,Danube Industries,DANUBE|Danube Industries|Danube Industries Limited,,INE575D01041,540361,IIFL_SCRIPMASTER
DCCL,BSE,213351.BO,Dar Credit & Capital,DCCL|Dar Credit & Capital|Dar Credit & Capital Limited,,INE04Q901010,213351,IIFL_SCRIPMASTER
DARSHANORNA,BSE,539884.BO,Darshan Orna,DARSHANORNA|Darshan Orna|Darshan Orna Limited,,INE671T01028,539884,IIFL_SCRIPMASTER
DATAPATTNS,BSE,543428.BO,Data Patterns (India),DATAPATTNS|Data Patterns (India)|Data Patterns (India) Limited,,INE0IX101010,543428,IIFL_SCRIPMASTER
DATAMATICS,BSE,532528.BO,Datamatics Global Services,DATAMATICS|Datamatics Global Services|Datamatics Global Services Limited,,INE365B01017,532528,IIFL_SCRIPMASTER
DAULAT,BSE,530171.BO,Daulat Securities,DAULAT|Daulat Securities|Daulat Securities Limited,,INE108C01019,530171,IIFL_SCRIPMASTER
DAVANGERE,BSE,543267.BO,Davangere Sugar Company Limite,DAVANGERE|Davangere Sugar Company Limite,,INE179G01029,543267,IIFL_SCRIPMASTER
DAVIN,BSE,544331.BO,Davin Sons Retail,DAVIN|Davin Sons Retail|Davin Sons Retail Limited,,INE0Q2L01013,544331,IIFL_SCRIPMASTER
DBSTOCKBRO,BSE,530393.BO,Db (International) Stock Broke,DBSTOCKBRO|Db (International) Stock Broke,,INE921B01025,530393,IIFL_SCRIPMASTER
DCBBANK,BSE,532772.BO,Dcb Bank,DCBBANK|Dcb Bank|Dcb Bank Limited,,INE503A01015,532772,IIFL_SCRIPMASTER
DCG,BSE,211509.BO,Dcg Cables & Wires,DCG|Dcg Cables & Wires|Dcg Cables & Wires Limited,,INE0S8401018,211509,IIFL_SCRIPMASTER
DCM,BSE,502820.BO,Dcm,DCM|Dcm|Dcm Limited,,INE498A01018,502820,IIFL_SCRIPMASTER
DCMSHRIRAM,BSE,523367.BO,Dcm Shriram,DCMSHRIRAM|Dcm Shriram|Dcm Shriram Limited,,INE499A01024,523367,IIFL_SCRIPMASTER
DSFCL,BSE,544703.BO,Dcm Shriram Fine Chemicals Lim,DSFCL|Dcm Shriram Fine Chemicals Lim,,INE0OFM01015,544703,IIFL_SCRIPMASTER
DCMSRIND,BSE,523369.BO,Dcm Shriram Industries,DCMSRIND|Dcm Shriram Industries|Dcm Shriram Industries Limited,,INE843D01027,523369,IIFL_SCRIPMASTER
DCW,BSE,500117.BO,Dcw,DCW|Dcw|Dcw Limited,,INE500A01029,500117,IIFL_SCRIPMASTER
DCXINDIA,BSE,543650.BO,Dcx Systems,DCXINDIA|Dcx Systems|Dcx Systems Limited,,INE0KL801015,543650,IIFL_SCRIPMASTER
DDEVPLSTIK,BSE,543547.BO,Ddev Plastiks Industries Limit,DDEVPLSTIK|Ddev Plastiks Industries Limit,,INE0HR601026,543547,IIFL_SCRIPMASTER
DENEERS,BSE,210323.BO,De Neers Tools,DENEERS|De Neers Tools|De Neers Tools Limited,,INE0JWV01011,210323,IIFL_SCRIPMASTER
DENORA,BSE,590031.BO,De Nora India,DENORA|De Nora India|De Nora India Limited,,INE244A01016,590031,IIFL_SCRIPMASTER
DIL,BSE,201461.BO,Debock Industries,DIL|Debock Industries|Debock Industries Limited,,INE411Y01011,201461,IIFL_SCRIPMASTER
DECCANCE,BSE,502137.BO,Deccan Cements,DECCANCE|Deccan Cements|Deccan Cements Limited,,INE583C01021,502137,IIFL_SCRIPMASTER
DECNGOLD,BSE,512068.BO,Deccan Gold Mines,DECNGOLD|Deccan Gold Mines|Deccan Gold Mines Limited,,INE945F01025,512068,IIFL_SCRIPMASTER
DECCAN,BSE,542248.BO,Deccan Health Care,DECCAN|Deccan Health Care|Deccan Health Care Limited,,INE452W01019,542248,IIFL_SCRIPMASTER
DECCANTRAN,BSE,212001.BO,Deccan Transcon Leasing L,DECCANTRAN|Deccan Transcon Leasing L,,INE0S7C01019,212001,IIFL_SCRIPMASTER
DFL,BSE,539190.BO,Decillion Finance,DFL|Decillion Finance|Decillion Finance Limited,,INE848N01017,539190,IIFL_SCRIPMASTER
DECIPHER,BSE,524752.BO,Decipher Labs,DECIPHER|Decipher Labs|Decipher Labs Limited,,INE643N01012,524752,IIFL_SCRIPMASTER
DECOMIC,BSE,531227.BO,Deco-Mica,DECOMIC|Deco-Mica|Deco-Mica Limited,,INE907E01010,531227,IIFL_SCRIPMASTER
DITCO,BSE,539405.BO,Decorous Investment and Tradin,DITCO|Decorous Investment and Tradin,,INE183R01010,539405,IIFL_SCRIPMASTER
DEEM,BSE,211181.BO,Deem Roll Tech,DEEM|Deem Roll Tech|Deem Roll Tech Limited,,INE586O01011,211181,IIFL_SCRIPMASTER
DEEPAI,BSE,539559.BO,Deep Health Ai India,DEEPAI|Deep Health Ai India|Deep Health Ai India Limited,,INE005G01026,539559,IIFL_SCRIPMASTER
DEEPINDS,BSE,543288.BO,Deep Industries,DEEPINDS|Deep Industries|Deep Industries Limited,,INE0FHS01024,543288,IIFL_SCRIPMASTER
DEEP,BSE,541778.BO,Deep Polymers,DEEP|Deep Polymers|Deep Polymers Limited,,INE00IY01012,541778,IIFL_SCRIPMASTER
DBEIL,BSE,544276.BO,Deepak Builders and Engineers,DBEIL|Deepak Builders and Engineers,,INE0OPA01019,544276,IIFL_SCRIPMASTER
DEEPAKCHEM,BSE,544036.BO,Deepak Chemtex,DEEPAKCHEM|Deepak Chemtex|Deepak Chemtex Limited,,INE0RDM01013,544036,IIFL_SCRIPMASTER
DEEPAKFERT,BSE,500645.BO,Deepak Fertilisers & Petrochem,DEEPAKFERT|Deepak Fertilisers & Petrochem,,INE501A01019,500645,IIFL_SCRIPMASTER
DEEPAKNTR,BSE,506401.BO,Deepak Nitrite,DEEPAKNTR|Deepak Nitrite|Deepak Nitrite Limited,,INE288B01029,506401,IIFL_SCRIPMASTER
DEEPAKSP,BSE,514030.BO,Deepak Spinners,DEEPAKSP|Deepak Spinners|Deepak Spinners Limited,,INE272C01013,514030,IIFL_SCRIPMASTER
DEFRAIL,BSE,544677.BO,Defrail Technologies,DEFRAIL|Defrail Technologies|Defrail Technologies Limited,,INE0ZE201010,544677,IIFL_SCRIPMASTER
DELAPLEX,BSE,211092.BO,Delaplex,DELAPLEX|Delaplex|Delaplex Limited,,INE0SK801018,211092,IIFL_SCRIPMASTER
DELHIVERY,BSE,543529.BO,Delhivery,DELHIVERY|Delhivery|Delhivery Limited,,INE148O01028,543529,IIFL_SCRIPMASTER
DELPHIFX,BSE,533452.BO,Delphi World Money,DELPHIFX|Delphi World Money|Delphi World Money Limited,,INE726L01027,533452,IIFL_SCRIPMASTER
DELTIC,BSE,212378.BO,Delta Autocorp,DELTIC|Delta Autocorp|Delta Autocorp Limited,,INE0XRN01019,212378,IIFL_SCRIPMASTER
DELTACORP,BSE,532848.BO,Delta Corp,DELTACORP|Delta Corp|Delta Corp Limited,,INE124G01033,532848,IIFL_SCRIPMASTER
DELTA,BSE,539596.BO,Delta Industrial Resources Lim,DELTA|Delta Industrial Resources Lim,,INE681Q01015,539596,IIFL_SCRIPMASTER
DELTAMAGNT,BSE,504286.BO,Delta Manufacturing,DELTAMAGNT|Delta Manufacturing|Delta Manufacturing Limited,,INE393A01011,504286,IIFL_SCRIPMASTER
DLTNCBL,BSE,504240.BO,Delton Cables,DLTNCBL|Delton Cables|Delton Cables Limited,,INE872E01016,504240,IIFL_SCRIPMASTER
DEN,BSE,533137.BO,Den Networks,DEN|Den Networks|Den Networks Limited,,INE947J01015,533137,IIFL_SCRIPMASTER
DENISCHEM,BSE,537536.BO,Denis Chem Lab,DENISCHEM|Denis Chem Lab|Denis Chem Lab Limited,,INE051G01012,537536,IIFL_SCRIPMASTER
DENTA,BSE,544345.BO,Denta Water and Infra Solution,DENTA|Denta Water and Infra Solution,,INE0R4L01018,544345,IIFL_SCRIPMASTER
DESTINY,BSE,208303.BO,Destiny Logistics & I,DESTINY|Destiny Logistics & I|Destiny Logistics & I Limited,,INE0IGO01011,208303,IIFL_SCRIPMASTER
DEVX,BSE,544513.BO,Dev Accelerator,DEVX|Dev Accelerator|Dev Accelerator Limited,,INE0VOV01021,544513,IIFL_SCRIPMASTER
DEVIT,BSE,543462.BO,Dev Information Technology Lim,DEVIT|Dev Information Technology Lim,,INE060X01034,543462,IIFL_SCRIPMASTER
DEVINE,BSE,531585.BO,Devine Impex,DEVINE|Devine Impex|Devine Impex Limited,,INE455C01014,531585,IIFL_SCRIPMASTER
DEVYANI,BSE,543330.BO,Devyani International,DEVYANI|Devyani International|Devyani International Limited,,INE872J01023,543330,IIFL_SCRIPMASTER
DHABRIYA,BSE,538715.BO,Dhabriya Polywood,DHABRIYA|Dhabriya Polywood|Dhabriya Polywood Limited,,INE260R01016,538715,IIFL_SCRIPMASTER
DHAMPURSUG,BSE,500119.BO,Dhampur Sugar Mills,DHAMPURSUG|Dhampur Sugar Mills|Dhampur Sugar Mills Limited,,INE041A01016,500119,IIFL_SCRIPMASTER
DHAMPURE,BSE,531923.BO,Dhampure Speciality Sugars,DHAMPURE|Dhampure Speciality Sugars|Dhampure Speciality Sugars Limited,,INE956B01013,531923,IIFL_SCRIPMASTER
DHANROTO,BSE,521216.BO,Dhanalaxmi Roto Spinners,DHANROTO|Dhanalaxmi Roto Spinners|Dhanalaxmi Roto Spinners Limited,,INE220C01012,521216,IIFL_SCRIPMASTER
DEL,BSE,542679.BO,Dhanashree Electronics,DEL|Dhanashree Electronics|Dhanashree Electronics Limited,,INE413F01016,542679,IIFL_SCRIPMASTER
DHANBANK,BSE,532180.BO,Dhanlaxmi Bank,DHANBANK|Dhanlaxmi Bank|Dhanlaxmi Bank Limited,,INE680A01011,532180,IIFL_SCRIPMASTER
DHANLAXMI,BSE,212273.BO,Dhanlaxmi Crop Science L,DHANLAXMI|Dhanlaxmi Crop Science L,,INE0V9V01010,212273,IIFL_SCRIPMASTER
DHANFAB,BSE,521151.BO,Dhanlaxmi Fabrics,DHANFAB|Dhanlaxmi Fabrics|Dhanlaxmi Fabrics Limited,,INE953D01016,521151,IIFL_SCRIPMASTER
DHANSAFAL,BSE,512048.BO,Dhansafal Finserve,DHANSAFAL|Dhansafal Finserve|Dhansafal Finserve Limited,,INE195E01020,512048,IIFL_SCRIPMASTER
DHANUKA,BSE,507717.BO,Dhanuka Agritech,DHANUKA|Dhanuka Agritech|Dhanuka Agritech Limited,,INE435G01025,507717,IIFL_SCRIPMASTER
DIRL,BSE,200454.BO,Dhanuka Infra Realty,DIRL|Dhanuka Infra Realty|Dhanuka Infra Realty Limited,,INE704V01015,200454,IIFL_SCRIPMASTER
ZDHJERK,BSE,531043.BO,Dhanvantri Jeevan Rekha,Dhanvantri Jeevan Rekha|Dhanvantri Jeevan Rekha Limited|ZDHJERK,,INE239F01015,531043,IIFL_SCRIPMASTER
DHARARAIL,BSE,215516.BO,Dhara Rail Projects,DHARARAIL|Dhara Rail Projects|Dhara Rail Projects Limited,,INE2HJL01019,215516,IIFL_SCRIPMASTER
DHARFIN,BSE,511451.BO,Dharani Finance,DHARFIN|Dharani Finance|Dharani Finance Limited,,INE899D01011,511451,IIFL_SCRIPMASTER
DHARI-RE,BSE,215873.BO,Dhariwalcorp,DHARI-RE|Dhariwalcorp|Dhariwalcorp Limited,,INE0YRN20017,215873,IIFL_SCRIPMASTER
DHARIWAL,BSE,211839.BO,Dhariwalcorp,DHARIWAL|Dhariwalcorp|Dhariwalcorp Limited,,INE0YRN01017,211839,IIFL_SCRIPMASTER
DHARIWAL,BSE,215715.BO,Dhariwalcorp,DHARIWAL|Dhariwalcorp|Dhariwalcorp Limited,,INE0YRN01025,215715,IIFL_SCRIPMASTER
DHARMAJ,BSE,543687.BO,Dharmaj Crop Guard,DHARMAJ|Dharmaj Crop Guard|Dharmaj Crop Guard Limited,,INE00OQ01016,543687,IIFL_SCRIPMASTER
DHARNI,BSE,543753.BO,Dharni Capital Services Limite,DHARNI|Dharni Capital Services Limite,,INE0M9Q01011,543753,IIFL_SCRIPMASTER
DHATRE,BSE,540080.BO,Dhatre Udyog,DHATRE|Dhatre Udyog|Dhatre Udyog Limited,,INE715T01031,540080,IIFL_SCRIPMASTER
DHILLON,BSE,544556.BO,Dhillon Freight Carrier Limite,DHILLON|Dhillon Freight Carrier Limite,,INE0SPJ01011,544556,IIFL_SCRIPMASTER
DHOOTIN,BSE,526971.BO,Dhoot Industrial Finance,DHOOTIN|Dhoot Industrial Finance|Dhoot Industrial Finance Limited,,INE313G01016,526971,IIFL_SCRIPMASTER
DHPIND,BSE,531306.BO,Dhp India,DHPIND|Dhp India|Dhp India Limited,,INE590D01016,531306,IIFL_SCRIPMASTER
DHUNINV,BSE,533336.BO,Dhunseri Investments,DHUNINV|Dhunseri Investments|Dhunseri Investments Limited,,INE320L01011,533336,IIFL_SCRIPMASTER
DTIL,BSE,538902.BO,Dhunseri Tea & Industries,DTIL|Dhunseri Tea & Industries|Dhunseri Tea & Industries Limited,,INE341R01014,538902,IIFL_SCRIPMASTER
DVL,BSE,523736.BO,Dhunseri Ventures,DVL|Dhunseri Ventures|Dhunseri Ventures Limited,,INE477B01010,523736,IIFL_SCRIPMASTER
DHYAANITR,BSE,543516.BO,Dhyaani Tradeventtures,DHYAANITR|Dhyaani Tradeventtures|Dhyaani Tradeventtures Limited,,INE0K5F01014,543516,IIFL_SCRIPMASTER
DIAMINESQ,BSE,500120.BO,Diamines & Chemicals,DIAMINESQ|Diamines & Chemicals|Diamines & Chemicals Limited,,INE591D01014,500120,IIFL_SCRIPMASTER
DIACABS,BSE,522163.BO,Diamond Power Infrastructure L,DIACABS|Diamond Power Infrastructure L,,INE989C01038,522163,IIFL_SCRIPMASTER
DIANATEA,BSE,530959.BO,Diana Tea Co.,DIANATEA|Diana Tea Co.|Diana Tea Co.Limited,,INE012E01035,530959,IIFL_SCRIPMASTER
DICIND,BSE,500089.BO,Dic India,DICIND|Dic India|Dic India Limited,,INE303A01010,500089,IIFL_SCRIPMASTER
DTL,BSE,211726.BO,Diensten Tech,DTL|Diensten Tech|Diensten Tech Limited,,INE0JRD01019,211726,IIFL_SCRIPMASTER
DIFFNKG,BSE,544264.BO,Diffusion Engineers,DIFFNKG|Diffusion Engineers|Diffusion Engineers Limited,,INE184O01015,544264,IIFL_SCRIPMASTER
DML,BSE,540811.BO,Diggi Multitrade,DML|Diggi Multitrade|Diggi Multitrade Limited,,INE158R01012,540811,IIFL_SCRIPMASTER
DGCONTENT,BSE,542685.BO,Digicontent,DGCONTENT|Digicontent|Digicontent Limited,,INE03JI01017,542685,IIFL_SCRIPMASTER
DIGIDRIVE,BSE,544079.BO,Digidrive Distributors,DIGIDRIVE|Digidrive Distributors|Digidrive Distributors Limited,,INE0PSC01024,544079,IIFL_SCRIPMASTER
DIGIKORE,BSE,210660.BO,Digikore Studios,DIGIKORE|Digikore Studios|Digikore Studios Limited,,INE0QJ901011,210660,IIFL_SCRIPMASTER
DIGILOGIC,BSE,544684.BO,Digilogic Systems,DIGILOGIC|Digilogic Systems|Digilogic Systems Limited,,INE1OOT01028,544684,IIFL_SCRIPMASTER
DIGIFIBRE,BSE,543859.BO,Digital Fibre Infrastructure T,DIGIFIBRE|Digital Fibre Infrastructure T,,INE0CDI23017,543859,IIFL_SCRIPMASTER
DIGITIDE,BSE,544413.BO,Digitide Solutions,DIGITIDE|Digitide Solutions|Digitide Solutions Limited,,INE0U4701011,544413,IIFL_SCRIPMASTER
DIGJAMLMTD,BSE,539979.BO,Digjam,DIGJAMLMTD|Digjam|Digjam Limited,,INE731U01028,539979,IIFL_SCRIPMASTER
DILIGENT,BSE,531153.BO,Diligent Industries,DILIGENT|Diligent Industries|Diligent Industries Limited,,INE650C01036,531153,IIFL_SCRIPMASTER
DNAMEDIA,BSE,540789.BO,Diligent Media Lim,DNAMEDIA|Diligent Media Corporation Lim|Diligent Media Lim,,INE016M01021,540789,IIFL_SCRIPMASTER
DBL,BSE,540047.BO,Dilip Buildcon,DBL|Dilip Buildcon|Dilip Buildcon Limited,,INE917M01012,540047,IIFL_SCRIPMASTER
DPL,BSE,543594.BO,Dipna Pharmachem,DPL|Dipna Pharmachem|Dipna Pharmachem Limited,,INE0MC401013,543594,IIFL_SCRIPMASTER
DISAQ,BSE,500068.BO,Disa India,DISAQ|Disa India|Disa India Limited,,INE131C01011,500068,IIFL_SCRIPMASTER
DCAL,BSE,540701.BO,Dishman Carbogen Amcis,DCAL|Dishman Carbogen Amcis|Dishman Carbogen Amcis Limited,,INE385W01011,540701,IIFL_SCRIPMASTER
DIVGIITTS,BSE,543812.BO,Divgi Torqtransfer Systems Lim,DIVGIITTS|Divgi Torqtransfer Systems Lim,,INE753U01022,543812,IIFL_SCRIPMASTER
DIVINEHIRA,BSE,212706.BO,Divine Hira Jewellers,DIVINEHIRA|Divine Hira Jewellers|Divine Hira Jewellers Limited,,INE0NA501011,212706,IIFL_SCRIPMASTER
DPEL,BSE,211722.BO,Divine Power Energy,DPEL|Divine Power Energy|Divine Power Energy Limited,,INE0SCO01019,211722,IIFL_SCRIPMASTER
DIVISLAB,BSE,532488.BO,Divis Laboratories,DIVISLAB|Divis Laboratories|Divis Laboratories Limited,,INE361B01024,532488,IIFL_SCRIPMASTER
DIVYADHAN,BSE,212057.BO,Divyadhan Recycling Ind L,DIVYADHAN|Divyadhan Recycling Ind L,,INE0QYI01019,212057,IIFL_SCRIPMASTER
